fare_id,origin_id,destination_id,Price,currency_type,origin_station,destination_station
1668,ROCK,SANL,3.05,USD,Rockridge,San Leandro
1669,ROCK,BAYF,3.45,USD,Rockridge,Bay Fair
1670,ROCK,HAYW,3.8,USD,Rockridge,Hayward
1671,ROCK,SHAY,4.1,USD,Rockridge,South Hayward
1672,ROCK,UCTY,4.65,USD,Rockridge,Union City
1673,ROCK,FRMT,5.05,USD,Rockridge,Fremont
1674,ROCK,CAST,3.8,USD,Rockridge,Castro Valley
1675,ROCK,DUBL,5,USD,Rockridge,Dublin/Pleasanton
1676,ROCK,PITT,5.15,USD,Rockridge,Pittsburg/Bay Point
1677,ROCK,NCON,4.55,USD,Rockridge,North Concord/Martinez
1678,ROCK,COLM,4.95,USD,Rockridge,Colma
1679,ROCK,CONC,4.35,USD,Rockridge,Concord
1680,ROCK,PHIL,3.85,USD,Rockridge,Pleasant Hill
1681,ROCK,WCRK,3.6,USD,Rockridge,Walnut Creek
1682,ROCK,LAFY,3,USD,Rockridge,Lafayette
1683,ROCK,ORIN,2.15,USD,Rockridge,Orinda
1684,ROCK,ROCK,6.4,USD,Rockridge,Rockridge
1685,ROCK,WOAK,2.15,USD,Rockridge,West Oakland
1686,ROCK,EMBR,4.3,USD,Rockridge,Embarcadero
1687,ROCK,MONT,4.3,USD,Rockridge,Montgomery Street
1688,ROCK,POWL,4.3,USD,Rockridge,Powell Street
1689,ROCK,CIVC,4.3,USD,Rockridge,Civic Center
1690,ROCK,16TH,4.5,USD,Rockridge,16th Street Mission
1691,ROCK,24TH,4.6,USD,Rockridge,24th Street Mission
1692,ROCK,GLEN,4.75,USD,Rockridge,Glen Park
1693,ROCK,BALB,4.8,USD,Rockridge,Balboa Park
1694,ROCK,DALY,4.95,USD,Rockridge,Daly City
1695,ROCK,OAKL,9.25,USD,Rockridge,Oakland City Center/12th St
1696,ROCK,WARM,5.5,USD,Rockridge,Warm Springs/South Fremont
1697,ROCK,MLPT,6.3,USD,Rockridge,Milpitas
1698,ROCK,BERY,6.6,USD,Rockridge,Berryessa/North San Jose
1699,ROCK,PCTR,5.3,USD,Rockridge,Pittsburg Center
1700,ROCK,ANTC,6,USD,Rockridge,Antioch
1701,WOAK,SSAN,4.8,USD,West Oakland,South San Francisco
1702,WOAK,SBRN,5.1,USD,West Oakland,San Bruno
1703,WOAK,SFIA,10.25,USD,West Oakland,San Francisco International Airport
1704,WOAK,MLBR,5.45,USD,West Oakland,Millbrae
1705,WOAK,WDUB,4.85,USD,West Oakland,West Dublin/Pleasanton
1706,WOAK,RICH,3.4,USD,West Oakland,Richmond
1707,WOAK,DELN,3,USD,West Oakland,Del Norte
1708,WOAK,PLZA,2.75,USD,West Oakland,El Cerrito Plaza
1709,WOAK,NBRK,2.35,USD,West Oakland,North Berkeley
1710,WOAK,DBRK,2.25,USD,West Oakland,Downtown Berkeley
1711,WOAK,ASHB,2.15,USD,West Oakland,Ashby
1712,WOAK,MCAR,2.15,USD,West Oakland,MacArthur
1713,WOAK,19TH,2.15,USD,West Oakland,19th Street Oakland
1714,WOAK,12TH,2.15,USD,West Oakland,12th Street Oakland
1715,WOAK,LAKE,2.15,USD,West Oakland,Lake Merritt
1716,WOAK,FTVL,2.15,USD,West Oakland,Fruitvale
1717,WOAK,COLS,2.4,USD,West Oakland,Coliseum
1718,WOAK,SANL,2.95,USD,West Oakland,San Leandro
1719,WOAK,BAYF,3.4,USD,West Oakland,Bay Fair
1720,WOAK,HAYW,3.8,USD,West Oakland,Hayward
1721,WOAK,SHAY,4.1,USD,West Oakland,South Hayward
1722,WOAK,UCTY,4.65,USD,West Oakland,Union City
1723,WOAK,FRMT,5.05,USD,West Oakland,Fremont
1724,WOAK,CAST,3.8,USD,West Oakland,Castro Valley
1725,WOAK,DUBL,5,USD,West Oakland,Dublin/Pleasanton
1726,WOAK,PITT,5.45,USD,West Oakland,Pittsburg/Bay Point
1727,WOAK,NCON,4.9,USD,West Oakland,North Concord/Martinez
1728,WOAK,COLM,4.6,USD,West Oakland,Colma
1729,WOAK,CONC,4.65,USD,West Oakland,Concord
1730,WOAK,PHIL,4.25,USD,West Oakland,Pleasant Hill
1731,WOAK,WCRK,4.05,USD,West Oakland,Walnut Creek
1732,WOAK,LAFY,3.65,USD,West Oakland,Lafayette
1733,WOAK,ORIN,2.95,USD,West Oakland,Orinda
1734,WOAK,ROCK,2.15,USD,West Oakland,Rockridge
1735,WOAK,WOAK,6.4,USD,West Oakland,West Oakland
1736,WOAK,EMBR,3.55,USD,West Oakland,Embarcadero
1737,WOAK,MONT,3.55,USD,West Oakland,Montgomery Street
1738,WOAK,POWL,3.55,USD,West Oakland,Powell Street
1739,WOAK,CIVC,3.55,USD,West Oakland,Civic Center
1740,WOAK,16TH,3.85,USD,West Oakland,16th Street Mission
1741,WOAK,24TH,3.95,USD,West Oakland,24th Street Mission
1742,WOAK,GLEN,4.2,USD,West Oakland,Glen Park
1743,WOAK,BALB,4.4,USD,West Oakland,Balboa Park
1744,WOAK,DALY,4.6,USD,West Oakland,Daly City
1745,WOAK,OAKL,9.15,USD,West Oakland,Oakland City Center/12th St
1746,WOAK,WARM,5.5,USD,West Oakland,Warm Springs/South Fremont
1747,WOAK,MLPT,6.35,USD,West Oakland,Milpitas
1748,WOAK,BERY,6.6,USD,West Oakland,Berryessa/North San Jose
1749,WOAK,PCTR,5.65,USD,West Oakland,Pittsburg Center
1750,WOAK,ANTC,6.35,USD,West Oakland,Antioch
1751,EMBR,SSAN,4.35,USD,Embarcadero,South San Francisco
1752,EMBR,SBRN,4.8,USD,Embarcadero,San Bruno
1753,EMBR,SFIA,10,USD,Embarcadero,San Francisco International Airport
1754,EMBR,MLBR,5.2,USD,Embarcadero,Millbrae
1755,EMBR,WDUB,6.65,USD,Embarcadero,West Dublin/Pleasanton
1756,EMBR,RICH,5.2,USD,Embarcadero,Richmond
1757,EMBR,DELN,5,USD,Embarcadero,Del Norte
1758,EMBR,PLZA,4.8,USD,Embarcadero,El Cerrito Plaza
1759,EMBR,NBRK,4.6,USD,Embarcadero,North Berkeley
1760,EMBR,DBRK,4.5,USD,Embarcadero,Downtown Berkeley
1761,EMBR,ASHB,4.3,USD,Embarcadero,Ashby
1762,EMBR,MCAR,4.05,USD,Embarcadero,MacArthur
1763,EMBR,19TH,3.85,USD,Embarcadero,19th Street Oakland
1764,EMBR,12TH,3.85,USD,Embarcadero,12th Street Oakland
1765,EMBR,LAKE,3.85,USD,Embarcadero,Lake Merritt
1766,EMBR,FTVL,4.3,USD,Embarcadero,Fruitvale
1767,EMBR,COLS,4.65,USD,Embarcadero,Coliseum
1768,EMBR,SANL,5.05,USD,Embarcadero,San Leandro
1769,EMBR,BAYF,5.3,USD,Embarcadero,Bay Fair
1770,EMBR,HAYW,5.6,USD,Embarcadero,Hayward
1771,EMBR,SHAY,5.95,USD,Embarcadero,South Hayward
1772,EMBR,UCTY,6.5,USD,Embarcadero,Union City
1773,EMBR,FRMT,6.85,USD,Embarcadero,Fremont
1774,EMBR,CAST,5.6,USD,Embarcadero,Castro Valley
1775,EMBR,DUBL,6.85,USD,Embarcadero,Dublin/Pleasanton
1776,EMBR,PITT,7.3,USD,Embarcadero,Pittsburg/Bay Point
1777,EMBR,NCON,6.7,USD,Embarcadero,North Concord/Martinez
1778,EMBR,COLM,4.05,USD,Embarcadero,Colma
1779,EMBR,CONC,6.5,USD,Embarcadero,Concord
1780,EMBR,PHIL,6.05,USD,Embarcadero,Pleasant Hill
1781,EMBR,WCRK,5.85,USD,Embarcadero,Walnut Creek
1782,EMBR,LAFY,5.5,USD,Embarcadero,Lafayette
1783,EMBR,ORIN,5.05,USD,Embarcadero,Orinda
1784,EMBR,ROCK,4.3,USD,Embarcadero,Rockridge
1785,EMBR,WOAK,3.55,USD,Embarcadero,West Oakland
1786,EMBR,EMBR,6.4,USD,Embarcadero,Embarcadero
1787,EMBR,MONT,2.15,USD,Embarcadero,Montgomery Street
1788,EMBR,POWL,2.15,USD,Embarcadero,Powell Street
1789,EMBR,CIVC,2.15,USD,Embarcadero,Civic Center
1790,EMBR,16TH,2.15,USD,Embarcadero,16th Street Mission
1791,EMBR,24TH,2.15,USD,Embarcadero,24th Street Mission
1792,EMBR,GLEN,2.15,USD,Embarcadero,Glen Park
1793,EMBR,BALB,2.15,USD,Embarcadero,Balboa Park
1794,EMBR,DALY,3.65,USD,Embarcadero,Daly City
1795,EMBR,OAKL,11.4,USD,Embarcadero,Oakland City Center/12th St
1796,EMBR,WARM,7.35,USD,Embarcadero,Warm Springs/South Fremont
1797,EMBR,MLPT,8.15,USD,Embarcadero,Milpitas
1798,EMBR,BERY,8.4,USD,Embarcadero,Berryessa/North San Jose
1799,EMBR,PCTR,7.45,USD,Embarcadero,Pittsburg Center
1800,EMBR,ANTC,8.2,USD,Embarcadero,Antioch
1801,MONT,SSAN,4.35,USD,Montgomery Street,South San Francisco
1802,MONT,SBRN,4.8,USD,Montgomery Street,San Bruno
1803,MONT,SFIA,10,USD,Montgomery Street,San Francisco International Airport
1804,MONT,MLBR,5.2,USD,Montgomery Street,Millbrae
1805,MONT,WDUB,6.65,USD,Montgomery Street,West Dublin/Pleasanton
1806,MONT,RICH,5.2,USD,Montgomery Street,Richmond
1807,MONT,DELN,5,USD,Montgomery Street,Del Norte
1808,MONT,PLZA,4.8,USD,Montgomery Street,El Cerrito Plaza
1809,MONT,NBRK,4.6,USD,Montgomery Street,North Berkeley
1810,MONT,DBRK,4.5,USD,Montgomery Street,Downtown Berkeley
1811,MONT,ASHB,4.3,USD,Montgomery Street,Ashby
1812,MONT,MCAR,4.05,USD,Montgomery Street,MacArthur
1813,MONT,19TH,3.85,USD,Montgomery Street,19th Street Oakland
1814,MONT,12TH,3.85,USD,Montgomery Street,12th Street Oakland
1815,MONT,LAKE,3.85,USD,Montgomery Street,Lake Merritt
1816,MONT,FTVL,4.3,USD,Montgomery Street,Fruitvale
1817,MONT,COLS,4.65,USD,Montgomery Street,Coliseum
1818,MONT,SANL,5.05,USD,Montgomery Street,San Leandro
1819,MONT,BAYF,5.3,USD,Montgomery Street,Bay Fair
1820,MONT,HAYW,5.6,USD,Montgomery Street,Hayward
1821,MONT,SHAY,5.95,USD,Montgomery Street,South Hayward
1822,MONT,UCTY,6.5,USD,Montgomery Street,Union City
1823,MONT,FRMT,6.85,USD,Montgomery Street,Fremont
1824,MONT,CAST,5.6,USD,Montgomery Street,Castro Valley
1825,MONT,DUBL,6.85,USD,Montgomery Street,Dublin/Pleasanton
1826,MONT,PITT,7.3,USD,Montgomery Street,Pittsburg/Bay Point
1827,MONT,NCON,6.7,USD,Montgomery Street,North Concord/Martinez
1828,MONT,COLM,4.05,USD,Montgomery Street,Colma
1829,MONT,CONC,6.5,USD,Montgomery Street,Concord
1830,MONT,PHIL,6.05,USD,Montgomery Street,Pleasant Hill
1831,MONT,WCRK,5.85,USD,Montgomery Street,Walnut Creek
1832,MONT,LAFY,5.5,USD,Montgomery Street,Lafayette
1833,MONT,ORIN,5.05,USD,Montgomery Street,Orinda
1834,MONT,ROCK,4.3,USD,Montgomery Street,Rockridge
1835,MONT,WOAK,3.55,USD,Montgomery Street,West Oakland
1836,MONT,EMBR,2.15,USD,Montgomery Street,Embarcadero
1837,MONT,MONT,6.4,USD,Montgomery Street,Montgomery Street
1838,MONT,POWL,2.15,USD,Montgomery Street,Powell Street
1839,MONT,CIVC,2.15,USD,Montgomery Street,Civic Center
1840,MONT,16TH,2.15,USD,Montgomery Street,16th Street Mission
1841,MONT,24TH,2.15,USD,Montgomery Street,24th Street Mission
1842,MONT,GLEN,2.15,USD,Montgomery Street,Glen Park
1843,MONT,BALB,2.15,USD,Montgomery Street,Balboa Park
1844,MONT,DALY,3.65,USD,Montgomery Street,Daly City
1845,MONT,OAKL,11.4,USD,Montgomery Street,Oakland City Center/12th St
1846,MONT,WARM,7.35,USD,Montgomery Street,Warm Springs/South Fremont
1847,MONT,MLPT,8.15,USD,Montgomery Street,Milpitas
1848,MONT,BERY,8.4,USD,Montgomery Street,Berryessa/North San Jose
1849,MONT,PCTR,7.45,USD,Montgomery Street,Pittsburg Center
1850,MONT,ANTC,8.2,USD,Montgomery Street,Antioch
1851,POWL,SSAN,4.35,USD,Powell Street,South San Francisco
1852,POWL,SBRN,4.8,USD,Powell Street,San Bruno
1853,POWL,SFIA,10,USD,Powell Street,San Francisco International Airport
1854,POWL,MLBR,5.2,USD,Powell Street,Millbrae
1855,POWL,WDUB,6.65,USD,Powell Street,West Dublin/Pleasanton
1856,POWL,RICH,5.2,USD,Powell Street,Richmond
1857,POWL,DELN,5,USD,Powell Street,Del Norte
1858,POWL,PLZA,4.8,USD,Powell Street,El Cerrito Plaza
1859,POWL,NBRK,4.6,USD,Powell Street,North Berkeley
1860,POWL,DBRK,4.5,USD,Powell Street,Downtown Berkeley
1861,POWL,ASHB,4.3,USD,Powell Street,Ashby
1862,POWL,MCAR,4.05,USD,Powell Street,MacArthur
1863,POWL,19TH,3.85,USD,Powell Street,19th Street Oakland
1864,POWL,12TH,3.85,USD,Powell Street,12th Street Oakland
1865,POWL,LAKE,3.85,USD,Powell Street,Lake Merritt
1866,POWL,FTVL,4.3,USD,Powell Street,Fruitvale
1867,POWL,COLS,4.65,USD,Powell Street,Coliseum
1868,POWL,SANL,5.05,USD,Powell Street,San Leandro
1869,POWL,BAYF,5.3,USD,Powell Street,Bay Fair
1870,POWL,HAYW,5.6,USD,Powell Street,Hayward
1871,POWL,SHAY,5.95,USD,Powell Street,South Hayward
1872,POWL,UCTY,6.5,USD,Powell Street,Union City
1873,POWL,FRMT,6.85,USD,Powell Street,Fremont
1874,POWL,CAST,5.6,USD,Powell Street,Castro Valley
1875,POWL,DUBL,6.85,USD,Powell Street,Dublin/Pleasanton
1876,POWL,PITT,7.3,USD,Powell Street,Pittsburg/Bay Point
1877,POWL,NCON,6.7,USD,Powell Street,North Concord/Martinez
1878,POWL,COLM,4.05,USD,Powell Street,Colma
1879,POWL,CONC,6.5,USD,Powell Street,Concord
1880,POWL,PHIL,6.05,USD,Powell Street,Pleasant Hill
1881,POWL,WCRK,5.85,USD,Powell Street,Walnut Creek
1882,POWL,LAFY,5.5,USD,Powell Street,Lafayette
1883,POWL,ORIN,5.05,USD,Powell Street,Orinda
1884,POWL,ROCK,4.3,USD,Powell Street,Rockridge
1885,POWL,WOAK,3.55,USD,Powell Street,West Oakland
1886,POWL,EMBR,2.15,USD,Powell Street,Embarcadero
1887,POWL,MONT,2.15,USD,Powell Street,Montgomery Street
1888,POWL,POWL,6.4,USD,Powell Street,Powell Street
1889,POWL,CIVC,2.15,USD,Powell Street,Civic Center
1890,POWL,16TH,2.15,USD,Powell Street,16th Street Mission
1891,POWL,24TH,2.15,USD,Powell Street,24th Street Mission
1892,POWL,GLEN,2.15,USD,Powell Street,Glen Park
1893,POWL,BALB,2.15,USD,Powell Street,Balboa Park
1894,POWL,DALY,3.65,USD,Powell Street,Daly City
1895,POWL,OAKL,11.4,USD,Powell Street,Oakland City Center/12th St
1896,POWL,WARM,7.35,USD,Powell Street,Warm Springs/South Fremont
1897,POWL,MLPT,8.15,USD,Powell Street,Milpitas
1898,POWL,BERY,8.4,USD,Powell Street,Berryessa/North San Jose
1899,POWL,PCTR,7.45,USD,Powell Street,Pittsburg Center
1900,POWL,ANTC,8.2,USD,Powell Street,Antioch
1901,CIVC,SSAN,4.35,USD,Civic Center,South San Francisco
1902,CIVC,SBRN,4.8,USD,Civic Center,San Bruno
1903,CIVC,SFIA,10,USD,Civic Center,San Francisco International Airport
1904,CIVC,MLBR,5.2,USD,Civic Center,Millbrae
1905,CIVC,WDUB,6.65,USD,Civic Center,West Dublin/Pleasanton
1906,CIVC,RICH,5.2,USD,Civic Center,Richmond
1907,CIVC,DELN,5,USD,Civic Center,Del Norte
1908,CIVC,PLZA,4.8,USD,Civic Center,El Cerrito Plaza
1909,CIVC,NBRK,4.6,USD,Civic Center,North Berkeley
1910,CIVC,DBRK,4.5,USD,Civic Center,Downtown Berkeley
1911,CIVC,ASHB,4.3,USD,Civic Center,Ashby
1912,CIVC,MCAR,4.05,USD,Civic Center,MacArthur
1913,CIVC,19TH,3.85,USD,Civic Center,19th Street Oakland
1914,CIVC,12TH,3.85,USD,Civic Center,12th Street Oakland
1915,CIVC,LAKE,3.85,USD,Civic Center,Lake Merritt
1916,CIVC,FTVL,4.3,USD,Civic Center,Fruitvale
1917,CIVC,COLS,4.65,USD,Civic Center,Coliseum
1918,CIVC,SANL,5.05,USD,Civic Center,San Leandro
1919,CIVC,BAYF,5.3,USD,Civic Center,Bay Fair
1920,CIVC,HAYW,5.6,USD,Civic Center,Hayward
1921,CIVC,SHAY,5.95,USD,Civic Center,South Hayward
1922,CIVC,UCTY,6.5,USD,Civic Center,Union City
1923,CIVC,FRMT,6.85,USD,Civic Center,Fremont
1924,CIVC,CAST,5.6,USD,Civic Center,Castro Valley
1925,CIVC,DUBL,6.85,USD,Civic Center,Dublin/Pleasanton
1926,CIVC,PITT,7.3,USD,Civic Center,Pittsburg/Bay Point
1927,CIVC,NCON,6.7,USD,Civic Center,North Concord/Martinez
1928,CIVC,COLM,4.05,USD,Civic Center,Colma
1929,CIVC,CONC,6.5,USD,Civic Center,Concord
1930,CIVC,PHIL,6.05,USD,Civic Center,Pleasant Hill
1931,CIVC,WCRK,5.85,USD,Civic Center,Walnut Creek
1932,CIVC,LAFY,5.5,USD,Civic Center,Lafayette
1933,CIVC,ORIN,5.05,USD,Civic Center,Orinda
1934,CIVC,ROCK,4.3,USD,Civic Center,Rockridge
1935,CIVC,WOAK,3.55,USD,Civic Center,West Oakland
1936,CIVC,EMBR,2.15,USD,Civic Center,Embarcadero
1937,CIVC,MONT,2.15,USD,Civic Center,Montgomery Street
1938,CIVC,POWL,2.15,USD,Civic Center,Powell Street
1939,CIVC,CIVC,6.4,USD,Civic Center,Civic Center
1940,CIVC,16TH,2.15,USD,Civic Center,16th Street Mission
1941,CIVC,24TH,2.15,USD,Civic Center,24th Street Mission
1942,CIVC,GLEN,2.15,USD,Civic Center,Glen Park
1943,CIVC,BALB,2.15,USD,Civic Center,Balboa Park
1944,CIVC,DALY,3.65,USD,Civic Center,Daly City
1945,CIVC,OAKL,11.4,USD,Civic Center,Oakland City Center/12th St
1946,CIVC,WARM,7.35,USD,Civic Center,Warm Springs/South Fremont
1947,CIVC,MLPT,8.15,USD,Civic Center,Milpitas
1948,CIVC,BERY,8.4,USD,Civic Center,Berryessa/North San Jose
1949,CIVC,PCTR,7.45,USD,Civic Center,Pittsburg Center
1950,CIVC,ANTC,8.2,USD,Civic Center,Antioch
1951,16TH,SSAN,4.15,USD,16th Street Mission,South San Francisco
1952,16TH,SBRN,4.6,USD,16th Street Mission,San Bruno
1953,16TH,SFIA,9.9,USD,16th Street Mission,San Francisco International Airport
1954,16TH,MLBR,5.15,USD,16th Street Mission,Millbrae
1955,16TH,WDUB,6.75,USD,16th Street Mission,West Dublin/Pleasanton
1956,16TH,RICH,5.3,USD,16th Street Mission,Richmond
1957,16TH,DELN,5.05,USD,16th Street Mission,Del Norte
1958,16TH,PLZA,4.9,USD,16th Street Mission,El Cerrito Plaza
1959,16TH,NBRK,4.65,USD,16th Street Mission,North Berkeley
1960,16TH,DBRK,4.6,USD,16th Street Mission,Downtown Berkeley
1961,16TH,ASHB,4.5,USD,16th Street Mission,Ashby
1962,16TH,MCAR,4.25,USD,16th Street Mission,MacArthur
1963,16TH,19TH,4.05,USD,16th Street Mission,19th Street Oakland
1964,16TH,12TH,4.05,USD,16th Street Mission,12th Street Oakland
1965,16TH,LAKE,4.05,USD,16th Street Mission,Lake Merritt
1966,16TH,FTVL,4.5,USD,16th Street Mission,Fruitvale
1967,16TH,COLS,4.8,USD,16th Street Mission,Coliseum
1968,16TH,SANL,5.15,USD,16th Street Mission,San Leandro
1969,16TH,BAYF,5.4,USD,16th Street Mission,Bay Fair
1970,16TH,HAYW,5.7,USD,16th Street Mission,Hayward
1971,16TH,SHAY,6,USD,16th Street Mission,South Hayward
1972,16TH,UCTY,6.55,USD,16th Street Mission,Union City
1973,16TH,FRMT,6.95,USD,16th Street Mission,Fremont
1974,16TH,CAST,5.7,USD,16th Street Mission,Castro Valley
1975,16TH,DUBL,6.9,USD,16th Street Mission,Dublin/Pleasanton
1976,16TH,PITT,7.4,USD,16th Street Mission,Pittsburg/Bay Point
1977,16TH,NCON,6.8,USD,16th Street Mission,North Concord/Martinez
1978,16TH,COLM,3.85,USD,16th Street Mission,Colma
1979,16TH,CONC,6.6,USD,16th Street Mission,Concord
1980,16TH,PHIL,6.1,USD,16th Street Mission,Pleasant Hill
1981,16TH,WCRK,5.95,USD,16th Street Mission,Walnut Creek
1982,16TH,LAFY,5.55,USD,16th Street Mission,Lafayette
1983,16TH,ORIN,5.15,USD,16th Street Mission,Orinda
1984,16TH,ROCK,4.5,USD,16th Street Mission,Rockridge
1985,16TH,WOAK,3.85,USD,16th Street Mission,West Oakland
1986,16TH,EMBR,2.15,USD,16th Street Mission,Embarcadero
1987,16TH,MONT,2.15,USD,16th Street Mission,Montgomery Street
1988,16TH,POWL,2.15,USD,16th Street Mission,Powell Street
1989,16TH,CIVC,2.15,USD,16th Street Mission,Civic Center
1990,16TH,16TH,6.4,USD,16th Street Mission,16th Street Mission
1991,16TH,24TH,2.15,USD,16th Street Mission,24th Street Mission
1992,16TH,GLEN,2.15,USD,16th Street Mission,Glen Park
1993,16TH,BALB,2.15,USD,16th Street Mission,Balboa Park
1994,16TH,DALY,3.4,USD,16th Street Mission,Daly City
1995,16TH,OAKL,11.5,USD,16th Street Mission,Oakland City Center/12th St
1996,16TH,WARM,7.4,USD,16th Street Mission,Warm Springs/South Fremont
1997,16TH,MLPT,8.2,USD,16th Street Mission,Milpitas
1998,16TH,BERY,8.5,USD,16th Street Mission,Berryessa/North San Jose
1999,16TH,PCTR,7.55,USD,16th Street Mission,Pittsburg Center
2000,16TH,ANTC,8.25,USD,16th Street Mission,Antioch
2001,24TH,SSAN,4.05,USD,24th Street Mission,South San Francisco
2002,24TH,SBRN,4.5,USD,24th Street Mission,San Bruno
2003,24TH,SFIA,9.8,USD,24th Street Mission,San Francisco International Airport
2004,24TH,MLBR,5.05,USD,24th Street Mission,Millbrae
2005,24TH,WDUB,6.8,USD,24th Street Mission,West Dublin/Pleasanton
2006,24TH,RICH,5.35,USD,24th Street Mission,Richmond
2007,24TH,DELN,5.1,USD,24th Street Mission,Del Norte
2008,24TH,PLZA,4.95,USD,24th Street Mission,El Cerrito Plaza
2009,24TH,NBRK,4.75,USD,24th Street Mission,North Berkeley
2010,24TH,DBRK,4.65,USD,24th Street Mission,Downtown Berkeley
2011,24TH,ASHB,4.55,USD,24th Street Mission,Ashby
2012,24TH,MCAR,4.35,USD,24th Street Mission,MacArthur
2013,24TH,19TH,4.15,USD,24th Street Mission,19th Street Oakland
2014,24TH,12TH,4.15,USD,24th Street Mission,12th Street Oakland
2015,24TH,LAKE,4.15,USD,24th Street Mission,Lake Merritt
2016,24TH,FTVL,4.65,USD,24th Street Mission,Fruitvale
2017,24TH,COLS,4.85,USD,24th Street Mission,Coliseum
2018,24TH,SANL,5.15,USD,24th Street Mission,San Leandro
2019,24TH,BAYF,5.45,USD,24th Street Mission,Bay Fair
2020,24TH,HAYW,5.75,USD,24th Street Mission,Hayward
2021,24TH,SHAY,6.1,USD,24th Street Mission,South Hayward
2022,24TH,UCTY,6.6,USD,24th Street Mission,Union City
2023,24TH,FRMT,7,USD,24th Street Mission,Fremont
2024,24TH,CAST,5.75,USD,24th Street Mission,Castro Valley
2025,24TH,DUBL,7,USD,24th Street Mission,Dublin/Pleasanton
2026,24TH,PITT,7.45,USD,24th Street Mission,Pittsburg/Bay Point
2027,24TH,NCON,6.85,USD,24th Street Mission,North Concord/Martinez
2028,24TH,COLM,3.7,USD,24th Street Mission,Colma
2029,24TH,CONC,6.65,USD,24th Street Mission,Concord
2030,24TH,PHIL,6.2,USD,24th Street Mission,Pleasant Hill
2031,24TH,WCRK,6,USD,24th Street Mission,Walnut Creek
2032,24TH,LAFY,5.6,USD,24th Street Mission,Lafayette
2033,24TH,ORIN,5.2,USD,24th Street Mission,Orinda
2034,24TH,ROCK,4.6,USD,24th Street Mission,Rockridge
2035,24TH,WOAK,3.95,USD,24th Street Mission,West Oakland
2036,24TH,EMBR,2.15,USD,24th Street Mission,Embarcadero
2037,24TH,MONT,2.15,USD,24th Street Mission,Montgomery Street
2038,24TH,POWL,2.15,USD,24th Street Mission,Powell Street
2039,24TH,CIVC,2.15,USD,24th Street Mission,Civic Center
2040,24TH,16TH,2.15,USD,24th Street Mission,16th Street Mission
2041,24TH,24TH,6.4,USD,24th Street Mission,24th Street Mission
2042,24TH,GLEN,2.15,USD,24th Street Mission,Glen Park
2043,24TH,BALB,2.15,USD,24th Street Mission,Balboa Park
2044,24TH,DALY,3.4,USD,24th Street Mission,Daly City
2045,24TH,OAKL,11.55,USD,24th Street Mission,Oakland City Center/12th St
2046,24TH,WARM,7.5,USD,24th Street Mission,Warm Springs/South Fremont
2047,24TH,MLPT,8.3,USD,24th Street Mission,Milpitas
2048,24TH,BERY,8.55,USD,24th Street Mission,Berryessa/North San Jose
2049,24TH,PCTR,7.6,USD,24th Street Mission,Pittsburg Center
2050,24TH,ANTC,8.3,USD,24th Street Mission,Antioch
2051,GLEN,SSAN,3.8,USD,Glen Park,South San Francisco
2052,GLEN,SBRN,4.2,USD,Glen Park,San Bruno
2053,GLEN,SFIA,9.55,USD,Glen Park,San Francisco International Airport
2054,GLEN,MLBR,4.8,USD,Glen Park,Millbrae
2055,GLEN,WDUB,6.95,USD,Glen Park,West Dublin/Pleasanton
2056,GLEN,RICH,5.5,USD,Glen Park,Richmond
2057,GLEN,DELN,5.3,USD,Glen Park,Del Norte
2058,GLEN,PLZA,5.1,USD,Glen Park,El Cerrito Plaza
2059,GLEN,NBRK,4.9,USD,Glen Park,North Berkeley
2060,GLEN,DBRK,4.85,USD,Glen Park,Downtown Berkeley
2061,GLEN,ASHB,4.75,USD,Glen Park,Ashby
2062,GLEN,MCAR,4.6,USD,Glen Park,MacArthur
2063,GLEN,19TH,4.4,USD,Glen Park,19th Street Oakland
2064,GLEN,12TH,4.4,USD,Glen Park,12th Street Oakland
2065,GLEN,LAKE,4.4,USD,Glen Park,Lake Merritt
2066,GLEN,FTVL,4.8,USD,Glen Park,Fruitvale
2067,GLEN,COLS,5,USD,Glen Park,Coliseum
2068,GLEN,SANL,5.35,USD,Glen Park,San Leandro
2069,GLEN,BAYF,5.6,USD,Glen Park,Bay Fair
2070,GLEN,HAYW,5.9,USD,Glen Park,Hayward
2071,GLEN,SHAY,6.25,USD,Glen Park,South Hayward
2072,GLEN,UCTY,6.8,USD,Glen Park,Union City
2073,GLEN,FRMT,7.15,USD,Glen Park,Fremont
2074,GLEN,CAST,5.9,USD,Glen Park,Castro Valley
2075,GLEN,DUBL,7.15,USD,Glen Park,Dublin/Pleasanton
2076,GLEN,PITT,7.6,USD,Glen Park,Pittsburg/Bay Point
2077,GLEN,NCON,7.05,USD,Glen Park,North Concord/Martinez
2078,GLEN,COLM,3.6,USD,Glen Park,Colma
2079,GLEN,CONC,6.8,USD,Glen Park,Concord
2080,GLEN,PHIL,6.35,USD,Glen Park,Pleasant Hill
2081,GLEN,WCRK,6.15,USD,Glen Park,Walnut Creek
2082,GLEN,LAFY,5.8,USD,Glen Park,Lafayette
2083,GLEN,ORIN,5.35,USD,Glen Park,Orinda
2084,GLEN,ROCK,4.75,USD,Glen Park,Rockridge
2085,GLEN,WOAK,4.2,USD,Glen Park,West Oakland
2086,GLEN,EMBR,2.15,USD,Glen Park,Embarcadero
